url,title,cook,description,directions,images,ingredients,prep,servings,total,timestamp
https://www.allrecipes.com/recipe/8534935/homemade-tagalongs/,Homemade Tagalong cookies,7 mins,Try these Copycat Girl Scout Tagalongs if you didn&#39;t score enough boxes at the last cookie sale.,"Step1: Beat butter in a large bowl with an electric mixer at medium speed for 30 seconds. Add sugar and salt and beat until well combined. Beat in egg yolks and vanilla. Mix in flour until dough forms. Chill, covered, until dough is easy to handle, about 1 hour. Step2: Preheat the oven to 375 degrees F (190 degrees C). Step3: On a lightly floured surface, roll dough to 1/4-inch thickness. Cut dough with a 2-inch cookie cutter, rerolling scraps if needed. Arrange cutouts 2 inches apart on an ungreased cookie sheet. Step4: Bake in the preheated oven until light brown, 7 to 8 minutes. Transfer to a wire rack to cool completely. Step5: In another bowl, stir together powdered sugar, peanut butter, and cream. Spread 2 teaspoons . onto each cookie, leaving centers slightly mounded. Arrange on wax paper. Step6: Meanwhile, arrange a wire rack over wax paper. Heat milk chocolate and candy coating in a small saucepan over low heat until melted. Spoon over cookies to cover, allowing excess to drip off. Let stand on prepared rack until set.",https://www.allrecipes.com/thmb/WqTmY41NdNvq1d7VuoaYJbgN03Q=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(369x0:371x2):format(webp)/8535773-Homemade-Thin-Mints-1x1-1-2f8cb68cb3fb467bb224dcc75e4810a2.jpg,"1 cup butter, softened, 0.75 cup white sugar, 0.5 teaspoon salt, 2 large egg yolks, 2 teaspoons vanilla extract, 2 cups flour, 1 cup powdered sugar, 1 cup peanut butter, 0.5 cup heavy cream, 8 ounces milk chocolate, chopped, 8 ounces chocolate-flavor candy coating, chopped",30 mins,46,2 hrs 37 mins,2023-07-08T09:36:44Z
https://www.allrecipes.com/recipe/25037/best-big-fat-chewy-chocolate-chip-cookie/,"Best Big, Fat, Chewy Chocolate Chip Cookie",15 mins,"These chewy chocolate chip cookies are big, fat, and delicious. Make your own bakery-style, soft chocolate chip cookies with this easy recipe.","Step1: Preheat the oven to 325 degrees F (165 degrees C). Grease cookie sheets or line with parchment paper. Step2: Sift flour, baking soda, and salt together; set aside. Step3: Beat brown sugar, melted butter, and white sugar with an electric mixer in a large bowl until smooth. Beat in egg, egg yolk, and vanilla until light and creamy; add flour mixture and stir until dough is just combined. Stir in chocolate chips. Step4: Drop spoonfuls of dough 3 inches apart onto the prepared baking sheets. Step5: Bake in the preheated oven until edges are golden, about 15 to 17 minutes. Cool on the cookie sheets briefly before transferring them to a wire rack to cool completely.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F61e5d8f49192e3364c7cd93548886b94%2F1688045872892PXL_20230629_133254179.jpg,"2 cups all-purpose flour, 0.5 teaspoon baking soda, 0.5 teaspoon salt, 1 cup packed brown sugar, 0.75 cup unsalted butter, melted, 0.5 cup white sugar, 1 egg, 1 egg yolk, 1 tablespoon vanilla extract, 2 cups semisweet chocolate chips",15 mins,18,30 mins,2023-07-08T09:38:41Z
https://www.allrecipes.com/recipe/10365/grandmas-gingersnap-cookies/,Gingersnap Cookies,10 mins,"These gingersnap cookies are crisp, chewy, and flavorful. They&#39;re classic ginger cookies baked in cinnamon sugar, perfect for holiday cookie trays.","Step1: Preheat the oven to 350 degrees F (175 degrees C). Place cinnamon sugar in a bowl; set aside. Step2: Sift flour, ginger, baking soda, cinnamon, and salt into a mixing bowl. Stir the mixture until blended, then sift a second time into another bowl. Step3: Beat shortening in a large bowl with an electric mixer until creamy. Gradually beat in white sugar. Add egg and molasses and beat until light and fluffy. Step4: Sift 1/3 of the flour mixture into the shortening mixture; stir to thoroughly blend. Sift in the remaining flour mixture and mix together until a soft dough forms. Step5: Pinch off small amounts of dough and roll them with your hands into 1-inch-diameter balls. Place balls in cinnamon sugar and roll to coat, then place 2-inches apart on ungreased baking sheets. Step6: Bake in the preheated oven until tops are rounded and slightly cracked, about 10 minutes, switching racks halfway through. Cool cookies on a wire rack.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F2776033e75c1af85bbeb9da84b599d1e%2F1671421606421PXL_20221219_033653349.jpg,"0.33333334326744 cup cinnamon sugar, 2 cups sifted all-purpose flour, 1 tablespoon ground ginger, 2 teaspoons baking soda, 1 teaspoon ground cinnamon, 0.5 teaspoon salt, 0.75 cup shortening, 1 cup white sugar, 1 large egg, 0.25 cup dark molasses",20 mins,60,30 mins,2023-07-08T09:39:03Z
https://www.allrecipes.com/recipe/10110/soft-christmas-cookies/,Best Soft Christmas Cookies,15 mins,"This Christmas cookie recipe makes soft, tender sugar cutouts that hold their shape. Sprinkle with colored sugar before baking or frost when cool.","Step1: Sift flour, baking powder, and salt together in a medium bowl; set aside. Step2: Beat sugar and margarine in a large bowl with an electric mixer until smooth. Beat first egg into butter mixture. Beat second egg into mixture along with vanilla extract; add flour mixture and stir until dough is just combined. Wrap dough; chill in the refrigerator for 2 hours. Step3: Preheat the oven to 400 degrees F (200 degrees C). Grease two cookie sheets. Step4: Roll out dough on a clean floured surface to 1/4-inch thickness. Cut out shapes using cookie cutters; arrange them on the prepared cookie sheets. Gather scraps and repeat this step. Step5: Bake in batches in the preheated oven until edges are golden, about 6 to 8 minutes. Cool on the baking sheet briefly before removing to a wire rack to cool completely.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2Fbea68c71b5d1357efa0db5548dd58c95%2F1671046590089IMG_20221214_141746436-2.jpg,"3.75 cups all-purpose flour, 1 teaspoon baking powder, 0.5 teaspoon salt, 1.5 cups white sugar, 1 cup margarine, softened, 2 eggs, 2 teaspoons vanilla extract",20 mins,48,2 hrs 35 mins,2023-07-08T09:39:22Z
https://www.allrecipes.com/recipe/24445/chewy-chocolate-chip-oatmeal-cookies/,Chewy Chocolate Chip Oatmeal Cookies,12 mins,"These chocolate chip oatmeal cookies are quick and easy to make and have the best texture - crispy on the outside, chewy on the inside.","Step1: Preheat the oven to 325 degrees F (165 degrees C). Step2: Combine flour, baking soda, and salt in a medium bowl. Set aside. Step3: Cream together butter, brown sugar, and white sugar in a large bowl until smooth. Beat in eggs one at a time, until well combined; stir in vanilla extract. Step4: Stir flour mixture into egg mixture until just blended. Mix in quick oats, walnuts, and chocolate chips. Drop batter by heaping spoonfuls onto ungreased baking sheets. Step5: Bake in the preheated oven for 12 minutes. Allow cookies to cool on baking sheet for 5 minutes before transferring to a wire rack to cool completely.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2Fc2caf40d1796c59bd5382c07fbc42de6%2F1685324919119image.jpg,"1 cup butter, softened, 1 cup packed light brown sugar, 0.5 cup white sugar, 2 eggs, 2 teaspoons vanilla extract, 1.25 cups all-purpose flour, 0.5 teaspoon baking soda, 1 teaspoon salt, 3 cups quick-cooking oats, 1 cup chopped walnuts, 1 cup semisweet chocolate chips",20 mins,42,47 mins,2023-07-08T09:39:48Z
https://www.allrecipes.com/recipe/8538411/smores-cookies/,mores Cookies,7 mins,Try these copycat Girl Scout S&#39;mores Cookies at home if you didn&#39;t buy enough at the last cookie sale.,"Step1: Stir together 1/3 cup milk, honey, and vanilla extract in a small bowl. In a large bowl, stir together all-purpose flour, brown sugar, whole-wheat flour, baking soda, and salt. Cut in 1/2 cup cold butter, using a pastry blender, until mixture resembles coarse crumbs. Stir in milk mixture just until combined. If needed, knead gently to form a ball. Divide dough into fourths. Wrap each portion in plastic wrap and chill until easy to handle, about 1 hour. Step2: Preheat oven to 350 degrees F (175 degrees C). Step3: On a lightly floured surface, roll 1 portion of dough into a 6-inch square. Cut into 2-inch squares. Arrange 1 inch apart on an ungreased cookie sheet. Prick with a fork. Bake until edges are firm, 7 to 9 minutes. Remove; cool on a wire rack. Repeat with remaining dough. Step4: For marshmallow icing, stir together marshmallow creme, powdered sugar, and 2 Tablespoons butter in a bowl. Stir in enough milk to reach dipping consistency. Dip cookies into icing, allowing excess to drip off. Arrange on wire racks set over wax paper; let stand until set. Step5: For chocolate icing, microwave chocolate and shortening in a small bowl, stirring twice, until smooth, about 90 seconds. Spoon about 1 tablespoon melted chocolate over each cookie to coat. Let stand on a wire rack set over wax paper until set. Step6: For sandwiches: Dip one side of cookie in marshmallow icing. Dip one side of another cookie in chocolate icing; sandwich cookies, icing sides facing in. Let set. Step7: For half and halfs: Dip half the cookie in the marshmallow icing and half in the chocolate icing. Let set.",https://www.allrecipes.com/thmb/ffUYf4mowGT7oBRAY7HMulLvLD4=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2):format(webp)/267978smores-cookies-with-graham-crackersKim4x3-74082a02cede4a8aaef483d4ae0f58ba.jpg,"0.33 cup milk, 0.25 cup honey, 1 tablespoon vanilla extract, 2 cups all-purpose flour, 0.75 cup packed brown sugar, 0.5 cup whole-wheat flour, 1 teaspoon baking soda, 0.5 teaspoon salt, 0.5 cup cold butter, 0.5 (7 ounce) jar marshmallow creme, 1 cup powdered sugar, 2 tablespoons butter, softened, 3 tablespoons milk, or more as needed, 12 ounces milk chocolate, chopped, 2 teaspoons vegetable shortening",30 mins,36,1 hr 37 mins,2023-07-08T09:40:01Z
https://www.allrecipes.com/recipe/10025/white-chocolate-macadamia-nut-cookies-iii/,White Chocolate Macadamia Nut Cookies,10 mins,These white chocolate macadamia nut cookies are golden and chewy and studded with chocolate — a combination of comfort and luxury that&#39;s sure to please.,"Step1: Preheat the oven to 350 degrees F (175 degrees C). Step2: Cream butter, brown sugar, and white sugar together in a large bowl until smooth. Beat in eggs one at a time, then stir in vanilla and almond extracts. Step3: Combine flour, baking soda, and salt in another bowl. Gradually stir the dry ingredients into the butter mixture. Fold in macadamia nuts and white chocolate. Step4: Drop dough by teaspoonfuls onto ungreased cookie sheets. Step5: Bake in the preheated oven until golden brown, about 10 minutes.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F092776b3a9dbf38d8acf9d5f9b6e637a%2F1682207064799AE358EE5-98C5-425E-84B0-0264879D507E.jpeg,"1 cup butter, softened, 0.75 cup packed light brown sugar, 0.5 cup white sugar, 2 eggs, 0.5 teaspoon vanilla extract, 0.5 teaspoon almond extract, 2.5 cups all-purpose flour, 1 teaspoon baking soda, 0.5 teaspoon salt, 1 cup coarsely chopped macadamia nuts, 1 cup coarsely chopped white chocolate",15 mins,48,45 mins,2023-07-08T09:40:45Z
https://www.allrecipes.com/recipe/166081/deep-fried-oreos/,Deep-Fried Oreo Cookies,20 mins,"Deep-fried Oreos are a state fair favorite! The cookies are dipped into an easy pancake batter and fried till golden, delicious, and irresistible.","Step1: Heat oil in a deep fryer or large saucepan to 375 degrees F (190 degrees C). Step2: Whisk milk, egg, and 2 teaspoons of vegetable oil in a large bowl until smooth. Stir in the pancake mix until no dry lumps remain. Step3: Dip cookies into batter, one at a time, and carefully place into hot oil. Fry in batches, 4 or 5 at a time, until cookies are golden brown, about 2 minutes. Drain on a paper towel-lined plate before serving.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2Fcd7e43dfe39ceddc5531ac8e027df87b%2F1663091564Deep_Fried_Oreo2.jpeg,"2 quarts vegetable oil for frying, 1 cup milk, 1 large egg, 2 teaspoons vegetable oil, 1 cup pancake mix, 1 (18 ounce) package cream-filled chocolate sandwich cookies (such as Oreo®)",10 mins,30,30 mins,2023-07-08T09:40:52Z
https://www.allrecipes.com/recipe/10402/the-best-rolled-sugar-cookies/,The Best Rolled Sugar Cookies,6 mins,This is the best sugar cookie recipe; easy to cut out and they&#39;re perfect for decorating. This is the only cookie recipe you&#39;ll need for any holiday!,"Step1: Gather all ingredients. Step2: Cream together butter and sugar in a large bowl with an electric mixer until smooth. Step3: Beat in eggs and vanilla. Stir in flour, baking powder, and salt. Cover, and chill dough for at least 1 hour (or overnight). Step4: Preheat the oven to 400 degrees F (200 degrees C). Step5: Lightly dust a work surface with flour. Roll out dough to 1/4 to 1/2 inch thickness. Step6: Cut into shapes with any cookie cutter. Place cookies 1 inch apart on ungreased baking sheets. Step7: Bake in the preheated oven until cookies are lightly browned, 6 to 8 minutes. Carefully transfer cookies to a wire rack and cool completely before decorating. Step8: Enjoy!",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F976047688875e800933e8f83adfa5e00%2F168609677576420230603_221058.jpg,"1.5 cups butter, softened, 2 cups white sugar, 4 eggs, 1 teaspoon vanilla extract, 5 cups all-purpose flour, 2 teaspoons baking powder, 1 teaspoon salt",20 mins,60,1 hr 26 mins,2023-07-08T09:41:05Z
https://www.allrecipes.com/recipe/174864/original-nestle-toll-house-chocolate-chip-cookies/,Original Nestle Toll House Chocolate Chip Cookies,10 mins,"The original Toll House cookie recipe has been used for generations. These sweet, chewy cookies are a true American treat no matter what the occasion.","Step1: Preheat the oven to 375 degrees F (190 degrees C). Step2: Combine flour, baking soda and salt in small bowl. Step3: Beat butter, white sugar, brown sugar and vanilla in a large mixing bowl until creamy. Add eggs, one at a time, beating well after each addition. Gradually beat in flour mixture. Stir in chocolate morsels and nuts. Step4: Drop by rounded tablespoon onto ungreased baking sheets. Step5: Bake in the preheated oven until golden brown, 9 to 11 minutes, switching racks halfway through. Step6: Cool on the baking sheets for 2 minutes, then transfer to wire racks to cool completely.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F6fec427d157cf3beda1fc16aa3c0d5e2%2F1680890999412IMG_1021-1-.jpg,"2.25 cups all-purpose flour, 1 teaspoon baking soda, 1 teaspoon salt, 1 cup butter, softened, 0.75 cup white sugar, 0.75 cup packed brown sugar, 1 teaspoon vanilla extract, 2 large eggs, 2 cups semisweet chocolate chips (such as Nestlé Toll House), 1 cup chopped nuts",15 mins,60,40 mins,2023-07-08T09:41:25Z
